date,strategy,direction,atm,entry,vix,move_pct,pnl_pts,pnl_inr,win
2025-01-14,S4_MOMENTUM,BULL,23200,257.64,15.470000267028809,0.39,3.71,93.0,True
2025-01-16,S4_MOMENTUM,BULL,23300,275.51,15.470000267028809,0.42,-3.0,-75.0,False
2025-01-17,S4_MOMENTUM,BEAR,23200,218.27,15.75,0.47,-3.0,-75.0,False
2025-01-20,S4_MOMENTUM,BULL,23350,287.37,16.420000076293945,0.61,-3.0,-75.0,False
2025-01-21,S4_MOMENTUM,BEAR,23000,232.55,17.059999465942383,1.37,-3.0,-75.0,False
2025-01-22,S4_MOMENTUM,BULL,23150,296.22,16.770000457763672,0.57,5.0,125.0,True
2025-01-24,S4_MOMENTUM,BEAR,23100,240.57,16.75,0.49,8.0,200.0,True
2025-01-27,S4_MOMENTUM,BEAR,22850,268.98,18.1299991607666,1.14,-3.0,-75.0,False
2025-01-28,S4_MOMENTUM,BULL,22950,322.26,18.200000762939453,0.56,8.0,200.0,True
2025-01-29,S4_MOMENTUM,BULL,23150,337.19,18.63999938964844,0.9,8.0,200.0,True
2025-01-30,S4_MOMENTUM,BULL,23250,307.45,17.389999389648438,0.37,8.0,200.0,True
2025-01-31,S4_MOMENTUM,BULL,23500,292.6,16.25,1.11,-3.0,-75.0,False
2025-02-03,S4_MOMENTUM,BEAR,23350,190.15,14.350000381469728,0.63,-3.0,-75.0,False
2025-02-04,S4_MOMENTUM,BULL,23750,242.03,14.020000457763672,1.62,-3.0,-75.0,False
2025-02-06,S4_MOMENTUM,BEAR,23600,192.44,14.18000030517578,0.39,4.34,108.0,True
2025-02-10,S4_MOMENTUM,BEAR,23400,203.85,14.449999809265137,0.76,8.0,200.0,True
2025-02-11,S4_MOMENTUM,BEAR,23050,192.73,14.869999885559082,1.32,2.66,66.0,True
2025-02-14,S4_MOMENTUM,BEAR,22950,210.69,15.020000457763672,0.44,-3.0,-75.0,False
2025-02-21,S4_MOMENTUM,BEAR,22800,193.29,14.529999732971191,0.51,8.0,200.0,True
2025-02-24,S4_MOMENTUM,BEAR,22550,186.06,14.4399995803833,1.06,0.58,14.0,True
2025-02-28,S4_MOMENTUM,BEAR,22100,163.84,13.90999984741211,1.86,0.54,14.0,True
2025-03-05,S4_MOMENTUM,BULL,22350,216.06,13.670000076293944,1.15,8.0,200.0,True
2025-03-06,S4_MOMENTUM,BULL,22550,223.09,13.729999542236328,0.93,0.78,20.0,True
2025-03-10,S4_MOMENTUM,BEAR,22450,174.13,13.989999771118164,0.41,-3.0,-75.0,False
2025-03-13,S4_MOMENTUM,BEAR,22400,165.46,13.279999732971191,0.33,-3.0,-75.0,False
2025-03-17,S4_MOMENTUM,BULL,22500,222.84,13.420000076293944,0.5,8.0,200.0,True
2025-03-18,S4_MOMENTUM,BULL,22850,212.15,13.210000038146973,1.45,8.0,200.0,True
2025-03-19,S4_MOMENTUM,BULL,22900,225.03,13.300000190734863,0.32,8.0,200.0,True
2025-03-20,S4_MOMENTUM,BULL,23200,207.23,12.600000381469728,1.24,8.0,200.0,True
2025-03-21,S4_MOMENTUM,BULL,23350,212.99,12.579999923706056,0.69,8.0,200.0,True
2025-03-24,S4_MOMENTUM,BULL,23650,242.95,13.699999809265137,1.32,1.03,26.0,True
2025-03-26,S4_MOMENTUM,BEAR,23500,183.89,13.470000267028809,0.77,-3.0,-75.0,False
2025-03-27,S4_MOMENTUM,BULL,23600,226.72,13.300000190734863,0.45,-3.0,-75.0,False
2025-03-28,S4_MOMENTUM,BEAR,23500,157.58,12.720000267028809,0.31,8.0,200.0,True
2025-04-01,S4_MOMENTUM,BEAR,23150,175.5,13.779999732971191,1.5,-3.0,-75.0,False
2025-04-02,S4_MOMENTUM,BULL,23350,227.67,13.720000267028809,0.72,-3.0,-75.0,False
2025-04-03,S4_MOMENTUM,BEAR,23250,178.87,13.600000381469728,0.35,8.0,200.0,True
2025-04-04,S4_MOMENTUM,BEAR,22900,176.7,13.760000228881836,1.49,8.0,200.0,True
2025-04-07,S4_MOMENTUM,BEAR,22150,332.55,22.790000915527344,3.24,-3.0,-75.0,False
2025-04-08,S4_MOMENTUM,BULL,22550,348.94,20.440000534057617,1.69,-3.0,-75.0,False
2025-04-09,S4_MOMENTUM,BEAR,22400,316.55,21.43000030517578,0.61,-3.0,-75.0,False
2025-04-11,S4_MOMENTUM,BULL,22850,344.68,20.11000061035156,1.92,8.0,200.0,True
2025-04-15,S4_MOMENTUM,BULL,23350,274.13,16.1299991607666,2.19,8.0,200.0,True
2025-04-16,S4_MOMENTUM,BULL,23450,274.35,15.869999885559082,0.47,8.0,200.0,True
2025-04-17,S4_MOMENTUM,BULL,23850,278.74,15.470000267028809,1.77,8.0,200.0,True
2025-04-21,S4_MOMENTUM,BULL,24150,272.13,15.520000457763672,1.15,4.17,104.0,True
2025-04-23,S4_MOMENTUM,BULL,24350,285.76,15.960000038146973,0.67,-3.0,-75.0,False
2025-04-24,S4_MOMENTUM,BEAR,24250,243.56,16.25,0.34,8.0,200.0,True
2025-04-25,S4_MOMENTUM,BEAR,24050,262.27,17.15999984741211,0.86,-3.0,-75.0,False
2025-04-28,S4_MOMENTUM,BULL,24350,306.03,16.940000534057617,1.2,0.74,18.0,True
2025-05-05,S4_MOMENTUM,BULL,24450,352.4,18.34000015258789,0.47,-3.0,-75.0,False
2025-05-06,S4_MOMENTUM,BEAR,24400,308.66,19.0,0.33,-3.0,-75.0,False
2025-05-08,S4_MOMENTUM,BEAR,24250,329.3,21.01000022888184,0.58,8.0,200.0,True
2025-05-09,S4_MOMENTUM,BEAR,24000,344.13,21.6299991607666,1.1,-3.0,-75.0,False
2025-05-12,S4_MOMENTUM,BULL,24900,367.67,18.38999938964844,3.82,-3.0,-75.0,False
2025-05-13,S4_MOMENTUM,BEAR,24600,295.58,18.200000762939453,1.39,-3.0,-75.0,False
2025-05-14,S4_MOMENTUM,BULL,24650,334.95,17.229999542236328,0.36,8.0,200.0,True
2025-05-15,S4_MOMENTUM,BULL,25050,331.74,16.889999389648438,1.6,-3.0,-75.0,False
2025-05-20,S4_MOMENTUM,BEAR,24700,277.91,17.389999389648438,1.05,-3.0,-75.0,False
2025-05-21,S4_MOMENTUM,BULL,24800,342.56,17.549999237060547,0.52,-3.0,-75.0,False
2025-05-22,S4_MOMENTUM,BEAR,24600,263.51,17.260000228881836,0.82,-3.0,-75.0,False
2025-05-23,S4_MOMENTUM,BULL,24850,332.68,17.280000686645508,0.99,8.0,200.0,True
2025-05-26,S4_MOMENTUM,BULL,25000,350.09,18.020000457763672,0.6,-3.0,-75.0,False
2025-05-27,S4_MOMENTUM,BEAR,24850,307.16,18.540000915527344,0.7,8.0,200.0,True
2025-05-29,S4_MOMENTUM,BULL,24850,305.14,16.420000076293945,0.33,-3.0,-75.0,False
2025-05-30,S4_MOMENTUM,BEAR,24750,244.73,16.079999923706055,0.33,3.41,85.0,True
2025-06-03,S4_MOMENTUM,BEAR,24550,255.34,16.559999465942383,0.7,-3.0,-75.0,False
2025-06-04,S4_MOMENTUM,BULL,24600,304.31,15.75,0.32,8.0,200.0,True
2025-06-05,S4_MOMENTUM,BULL,24750,283.13,15.079999923706056,0.53,8.0,200.0,True
2025-06-06,S4_MOMENTUM,BULL,25000,278.0,14.630000114440918,1.02,8.0,200.0,True
2025-06-09,S4_MOMENTUM,BULL,25100,280.74,14.6899995803833,0.4,0.11,3.0,True
2025-06-12,S4_MOMENTUM,BEAR,24900,208.86,14.020000457763672,1.01,8.0,200.0,True
2025-06-13,S4_MOMENTUM,BEAR,24700,216.72,15.079999923706056,0.68,-3.0,-75.0,False
2025-06-16,S4_MOMENTUM,BULL,24950,278.77,14.84000015258789,0.92,-3.0,-75.0,False
2025-06-17,S4_MOMENTUM,BEAR,24850,210.29,14.399999618530272,0.37,4.13,103.0,True
2025-06-20,S4_MOMENTUM,BULL,25100,263.01,13.670000076293944,1.29,-3.0,-75.0,False
2025-06-23,S4_MOMENTUM,BEAR,24950,197.23,14.050000190734863,0.56,-3.0,-75.0,False
2025-06-25,S4_MOMENTUM,BULL,25250,241.36,12.960000038146973,0.8,8.0,200.0,True
2025-06-26,S4_MOMENTUM,BULL,25550,238.88,12.59000015258789,1.21,8.0,200.0,True
2025-06-27,S4_MOMENTUM,BULL,25650,230.58,12.390000343322754,0.35,-3.0,-75.0,False
2025-06-30,S4_MOMENTUM,BEAR,25500,178.57,12.789999961853027,0.47,-2.48,-62.0,False
2025-07-02,S4_MOMENTUM,BEAR,25450,176.05,12.449999809265137,0.35,4.81,120.0,True
2025-07-10,S4_MOMENTUM,BEAR,25350,158.39,11.670000076293944,0.47,8.0,200.0,True
2025-07-11,S4_MOMENTUM,BEAR,25150,161.7,11.81999969482422,0.81,8.0,200.0,True
2025-07-15,S4_MOMENTUM,BULL,25200,209.25,11.479999542236328,0.45,1.62,40.0,True
2025-07-17,S4_MOMENTUM,BEAR,25100,145.39,11.239999771118164,0.4,8.0,200.0,True
2025-07-18,S4_MOMENTUM,BEAR,24950,144.75,11.390000343322754,0.57,-3.0,-75.0,False
2025-07-21,S4_MOMENTUM,BULL,25100,199.85,11.199999809265137,0.49,-2.98,-74.0,False
2025-07-23,S4_MOMENTUM,BULL,25200,199.47,10.520000457763672,0.63,-3.0,-75.0,False
2025-07-24,S4_MOMENTUM,BEAR,25050,134.36,10.720000267028809,0.63,8.0,200.0,True
2025-07-25,S4_MOMENTUM,BEAR,24850,152.88,11.279999732971191,0.9,8.0,200.0,True
2025-07-28,S4_MOMENTUM,BEAR,24700,169.62,12.0600004196167,0.63,-3.0,-75.0,False
2025-07-29,S4_MOMENTUM,BULL,24800,217.48,11.529999732971191,0.57,3.4,85.0,True
2025-07-31,S4_MOMENTUM,BEAR,24750,146.1,11.539999961853027,0.35,8.0,200.0,True
2025-08-01,S4_MOMENTUM,BEAR,24550,154.15,11.979999542236328,0.82,-3.0,-75.0,False
2025-08-04,S4_MOMENTUM,BULL,24700,226.5,11.970000267028809,0.64,-3.0,-75.0,False
2025-08-06,S4_MOMENTUM,BEAR,24550,150.65,11.960000038146973,0.31,-2.2,-55.0,False
2025-08-08,S4_MOMENTUM,BEAR,24350,154.11,12.029999732971191,0.95,-3.0,-75.0,False
2025-08-11,S4_MOMENTUM,BULL,24600,213.42,12.220000267028809,0.91,-3.0,-75.0,False
2025-08-12,S4_MOMENTUM,BEAR,24500,168.83,12.229999542236328,0.4,-3.0,-75.0,False
2025-08-13,S4_MOMENTUM,BULL,24600,227.36,12.140000343322754,0.54,1.2,30.0,True
2025-08-18,S4_MOMENTUM,BULL,24900,215.86,12.34000015258789,1.0,8.0,200.0,True
2025-08-19,S4_MOMENTUM,BULL,25000,206.92,11.789999961853027,0.42,8.0,200.0,True
2025-08-22,S4_MOMENTUM,BEAR,24850,150.1,11.729999542236328,0.85,-3.0,-75.0,False
2025-08-25,S4_MOMENTUM,BULL,24950,222.53,11.760000228881836,0.39,-3.0,-75.0,False
2025-08-26,S4_MOMENTUM,BEAR,24700,160.82,12.1899995803833,1.02,8.0,200.0,True
2025-08-28,S4_MOMENTUM,BEAR,24500,162.86,12.18000030517578,0.85,8.0,200.0,True
2025-08-29,S4_MOMENTUM,BEAR,24450,162.7,11.75,0.3,-3.0,-75.0,False
2025-09-01,S4_MOMENTUM,BULL,24650,190.06,11.289999961853027,0.81,-3.0,-75.0,False
2025-09-03,S4_MOMENTUM,BULL,24700,200.83,10.93000030517578,0.55,1.92,48.0,True
2025-09-09,S4_MOMENTUM,BULL,24850,198.92,10.6899995803833,0.39,8.0,200.0,True
2025-09-10,S4_MOMENTUM,BULL,24950,198.82,10.539999961853027,0.42,3.24,81.0,True
2025-09-12,S4_MOMENTUM,BULL,25100,187.11,10.119999885559082,0.43,-3.0,-75.0,False
2025-09-16,S4_MOMENTUM,BULL,25250,180.7,10.270000457763672,0.68,8.0,200.0,True
2025-09-17,S4_MOMENTUM,BULL,25350,177.4,10.25,0.36,8.0,200.0,True
2025-09-18,S4_MOMENTUM,BULL,25400,189.46,9.890000343322754,0.37,-3.0,-75.0,False
2025-09-19,S4_MOMENTUM,BEAR,25350,133.68,9.970000267028809,0.38,8.0,200.0,True
2025-09-22,S4_MOMENTUM,BEAR,25200,135.65,10.5600004196167,0.49,3.28,82.0,True
2025-09-24,S4_MOMENTUM,BEAR,25050,132.15,10.520000457763672,0.45,8.0,200.0,True
2025-09-25,S4_MOMENTUM,BEAR,24900,141.83,10.779999732971191,0.66,8.0,200.0,True
2025-09-26,S4_MOMENTUM,BEAR,24650,147.88,11.43000030517578,0.95,1.98,50.0,True
2025-10-01,S4_MOMENTUM,BULL,24850,175.94,10.289999961853027,0.92,8.0,200.0,True
2025-10-06,S4_MOMENTUM,BULL,25100,172.54,10.1899995803833,0.74,3.07,77.0,True
2025-10-09,S4_MOMENTUM,BULL,25200,173.8,10.119999885559082,0.54,8.0,200.0,True
2025-10-10,S4_MOMENTUM,BULL,25300,175.89,10.100000381469728,0.41,-3.0,-75.0,False
2025-10-14,S4_MOMENTUM,BEAR,25150,149.82,11.15999984741211,0.32,-3.0,-75.0,False
2025-10-15,S4_MOMENTUM,BULL,25300,202.4,10.529999732971191,0.71,8.0,200.0,True
2025-10-16,S4_MOMENTUM,BULL,25600,195.6,10.869999885559082,1.03,8.0,200.0,True
2025-10-17,S4_MOMENTUM,BULL,25700,224.48,11.630000114440918,0.49,8.0,200.0,True
2025-10-20,S4_MOMENTUM,BULL,25850,212.54,11.359999656677246,0.52,2.54,64.0,True
2025-10-24,S4_MOMENTUM,BEAR,25800,164.21,11.59000015258789,0.37,-3.0,-75.0,False
2025-10-27,S4_MOMENTUM,BULL,25950,235.29,11.859999656677246,0.66,-2.99,-75.0,False
2025-10-29,S4_MOMENTUM,BULL,26050,233.26,11.970000267028809,0.45,-3.0,-75.0,False
2025-10-30,S4_MOMENTUM,BEAR,25900,181.7,12.06999969482422,0.68,8.0,200.0,True
2025-10-31,S4_MOMENTUM,BEAR,25700,165.31,12.149999618530272,0.6,-3.0,-75.0,False
2025-11-04,S4_MOMENTUM,BEAR,25600,183.75,12.649999618530272,0.64,8.0,200.0,True
2025-11-06,S4_MOMENTUM,BEAR,25500,173.37,12.40999984741211,0.34,1.74,44.0,True
2025-11-10,S4_MOMENTUM,BULL,25550,244.31,12.300000190734863,0.32,8.0,200.0,True
2025-11-11,S4_MOMENTUM,BULL,25700,236.62,12.489999771118164,0.47,8.0,200.0,True
2025-11-12,S4_MOMENTUM,BULL,25900,221.94,12.109999656677246,0.7,0.33,8.0,True
2025-11-17,S4_MOMENTUM,BULL,26000,233.08,11.789999961853027,0.4,-3.0,-75.0,False
2025-11-18,S4_MOMENTUM,BEAR,25900,170.37,12.100000381469728,0.4,-3.0,-75.0,False
2025-11-19,S4_MOMENTUM,BULL,26050,232.69,11.970000267028809,0.55,8.0,200.0,True
2025-11-20,S4_MOMENTUM,BULL,26200,233.42,12.140000343322754,0.54,-3.0,-75.0,False
2025-11-21,S4_MOMENTUM,BEAR,26050,201.24,13.630000114440918,0.47,8.0,200.0,True
2025-11-24,S4_MOMENTUM,BEAR,25950,195.16,13.239999771118164,0.42,8.0,200.0,True
2025-11-26,S4_MOMENTUM,BULL,26200,235.63,11.970000267028809,1.24,1.03,26.0,True
2025-12-02,S4_MOMENTUM,BEAR,26050,163.45,11.229999542236328,0.55,4.62,116.0,True
2025-12-05,S4_MOMENTUM,BULL,26200,190.06,10.31999969482422,0.59,-3.0,-75.0,False
2025-12-08,S4_MOMENTUM,BEAR,25950,150.29,11.130000114440918,0.86,8.0,200.0,True
2025-12-09,S4_MOMENTUM,BEAR,25850,153.2,10.949999809265137,0.47,8.0,200.0,True
2025-12-10,S4_MOMENTUM,BEAR,25750,145.04,10.90999984741211,0.32,-3.0,-75.0,False
2025-12-11,S4_MOMENTUM,BULL,25900,194.22,10.399999618530272,0.55,8.0,200.0,True
2025-12-12,S4_MOMENTUM,BULL,26050,188.55,10.109999656677246,0.57,-1.96,-49.0,False
2025-12-16,S4_MOMENTUM,BEAR,25850,127.59,10.0600004196167,0.64,4.15,104.0,True
2025-12-19,S4_MOMENTUM,BULL,25950,183.23,9.520000457763672,0.58,8.0,200.0,True
2025-12-22,S4_MOMENTUM,BULL,26150,191.46,9.68000030517578,0.79,0.48,12.0,True
2025-12-26,S4_MOMENTUM,BEAR,26050,116.27,9.149999618530272,0.38,8.0,200.0,True
2025-12-29,S4_MOMENTUM,BEAR,25950,127.44,9.720000267028809,0.38,0.32,8.0,True
2025-12-31,S4_MOMENTUM,BULL,26150,167.86,9.479999542236328,0.74,8.0,200.0,True
2026-01-02,S4_MOMENTUM,BULL,26350,168.58,9.449999809265137,0.76,-3.0,-75.0,False
2026-01-08,S4_MOMENTUM,BEAR,25900,150.89,10.600000381469728,1.01,8.0,200.0,True
2026-01-09,S4_MOMENTUM,BEAR,25700,153.9,10.93000030517578,0.75,-3.0,-75.0,False
2026-01-12,S4_MOMENTUM,BULL,25800,210.92,11.369999885559082,0.42,-3.0,-75.0,False
2026-01-19,S4_MOMENTUM,BEAR,25600,171.09,11.829999923706056,0.42,8.0,200.0,True
2026-01-20,S4_MOMENTUM,BEAR,25250,187.84,12.729999542236328,1.38,8.0,200.0,True
2026-01-22,S4_MOMENTUM,BULL,25300,248.23,13.350000381469728,0.53,-3.0,-75.0,False
2026-01-23,S4_MOMENTUM,BEAR,25050,209.94,14.1899995803833,0.95,-3.0,-75.0,False
2026-01-27,S4_MOMENTUM,BULL,25200,264.14,14.449999809265137,0.51,8.0,200.0,True
2026-01-28,S4_MOMENTUM,BULL,25350,254.08,13.529999732971191,0.66,8.0,200.0,True
2026-01-29,S4_MOMENTUM,BULL,25400,263.39,13.369999885559082,0.3,-3.0,-75.0,False
2026-01-30,S4_MOMENTUM,BEAR,25300,192.68,13.630000114440918,0.39,8.0,200.0,True
2026-02-02,S4_MOMENTUM,BEAR,25100,207.79,13.869999885559082,0.92,-3.0,-75.0,False
2026-02-03,S4_MOMENTUM,BULL,25750,238.39,12.899999618530272,2.55,4.84,121.0,True
2026-02-05,S4_MOMENTUM,BEAR,25650,175.94,12.170000076293944,0.52,-3.0,-75.0,False
2026-02-09,S4_MOMENTUM,BULL,25850,242.08,12.1899995803833,0.68,8.0,200.0,True
2026-02-12,S4_MOMENTUM,BEAR,25800,162.77,11.729999542236328,0.57,8.0,200.0,True
2026-02-13,S4_MOMENTUM,BEAR,25450,186.98,13.289999961853027,1.3,-3.0,-75.0,False
2026-02-16,S4_MOMENTUM,BULL,25700,249.58,13.329999923706056,0.83,4.27,107.0,True
2026-02-18,S4_MOMENTUM,BULL,25800,243.13,12.220000267028809,0.37,-3.0,-75.0,False
2026-02-19,S4_MOMENTUM,BEAR,25450,196.74,13.460000038146973,1.41,-3.0,-75.0,False
2026-02-20,S4_MOMENTUM,BULL,25550,288.23,14.359999656677246,0.46,8.0,200.0,True
2026-02-23,S4_MOMENTUM,BULL,25700,282.15,14.170000076293944,0.55,-3.0,-75.0,False
2026-02-24,S4_MOMENTUM,BEAR,25400,203.02,14.149999618530272,1.12,-3.0,-75.0,False
2026-02-27,S4_MOMENTUM,BEAR,25200,209.07,13.699999809265137,1.25,8.0,200.0,True
2026-03-02,S4_MOMENTUM,BEAR,24850,261.79,17.1299991607666,1.24,8.0,200.0,True
2026-03-04,S4_MOMENTUM,BEAR,24500,354.06,21.13999938964844,1.55,-3.0,-75.0,False
2026-03-05,S4_MOMENTUM,BULL,24750,349.53,17.860000610351562,1.17,-3.0,-75.0,False
2026-03-06,S4_MOMENTUM,BEAR,24450,318.92,19.8799991607666,1.27,8.0,200.0,True
2026-03-09,S4_MOMENTUM,BEAR,24050,392.77,23.36000061035156,1.73,-3.0,-75.0,False
2026-03-10,S4_MOMENTUM,BULL,24250,361.13,18.90999984741211,0.97,-3.0,-75.0,False
2026-03-11,S4_MOMENTUM,BEAR,23850,326.49,21.059999465942383,1.63,8.0,200.0,True
2026-03-12,S4_MOMENTUM,BEAR,23650,343.75,21.520000457763672,0.95,8.0,200.0,True
2026-03-13,S4_MOMENTUM,BEAR,23150,352.31,22.649999618530277,2.06,-3.0,-75.0,False
2026-03-16,S4_MOMENTUM,BULL,23400,399.2,21.600000381469727,1.11,8.0,200.0,True
2026-03-17,S4_MOMENTUM,BULL,23600,353.25,19.790000915527344,0.74,8.0,200.0,True
2026-03-18,S4_MOMENTUM,BULL,23800,333.44,18.71999931335449,0.83,-3.0,-75.0,False
2026-03-19,S4_MOMENTUM,BEAR,23000,352.08,22.799999237060547,3.26,-3.0,-75.0,False
2026-03-20,S4_MOMENTUM,BULL,23100,420.13,22.809999465942383,0.49,-3.0,-75.0,False
2026-03-23,S4_MOMENTUM,BEAR,22500,413.35,26.729999542236328,2.6,-3.0,-75.0,False
2026-03-24,S4_MOMENTUM,BULL,22900,453.09,24.739999771118164,1.78,8.0,200.0,True
2026-03-25,S4_MOMENTUM,BULL,23300,457.21,24.63999938964844,1.72,-3.0,-75.0,False
2026-03-27,S4_MOMENTUM,BEAR,22800,418.24,26.799999237060547,2.09,8.0,200.0,True
2026-03-30,S4_MOMENTUM,BEAR,22350,445.44,27.88999938964844,2.14,-3.0,-75.0,False
2026-04-01,S4_MOMENTUM,BULL,22700,438.0,25.01000022888184,1.56,3.37,84.0,True
2026-04-06,S4_MOMENTUM,BULL,22950,471.54,25.46999931335449,1.12,8.0,200.0,True
2026-04-07,S4_MOMENTUM,BULL,23100,462.3,24.700000762939453,0.68,8.0,200.0,True
2026-04-08,S4_MOMENTUM,BULL,24000,366.31,19.700000762939453,3.78,-3.0,-75.0,False
2026-04-09,S4_MOMENTUM,BEAR,23800,330.29,20.43000030517578,0.93,-3.0,-75.0,False
2026-04-10,S4_MOMENTUM,BULL,24050,351.14,18.850000381469727,1.16,-3.0,-75.0,False
2026-04-13,S4_MOMENTUM,BEAR,23850,325.18,20.5,0.86,-3.0,-75.0,False
2026-04-15,S4_MOMENTUM,BULL,24250,341.79,18.670000076293945,1.63,-3.0,-75.0,False
2026-04-17,S4_MOMENTUM,BULL,24350,323.36,17.209999084472656,0.65,1.13,28.0,True
2026-04-21,S4_MOMENTUM,BULL,24600,321.54,17.530000686645508,0.87,-3.0,-75.0,False
2026-04-22,S4_MOMENTUM,BEAR,24400,294.89,18.299999237060547,0.81,8.0,200.0,True
2026-04-23,S4_MOMENTUM,BEAR,24150,279.01,18.59000015258789,0.84,8.0,200.0,True
2026-04-24,S4_MOMENTUM,BEAR,23900,307.91,19.709999084472656,1.14,-3.0,-75.0,False
2026-04-27,S4_MOMENTUM,BULL,24100,338.53,18.3799991607666,0.81,-3.0,-75.0,False
2026-04-28,S4_MOMENTUM,BEAR,24000,276.93,18.049999237060547,0.4,-3.0,-75.0,False
2026-04-29,S4_MOMENTUM,BULL,24200,313.66,17.440000534057617,0.76,-3.0,-75.0,False
2026-04-30,S4_MOMENTUM,BEAR,24000,284.43,18.459999084472656,0.74,-3.0,-75.0,False
2026-05-04,S4_MOMENTUM,BULL,24100,349.51,18.299999237060547,0.51,-3.0,-75.0,False
2026-05-05,S4_MOMENTUM,BEAR,24050,280.05,17.90999984741211,0.36,-3.0,-75.0,False
2026-05-06,S4_MOMENTUM,BULL,24350,301.72,16.68000030517578,1.24,-0.43,-11.0,False
2026-05-08,S4_MOMENTUM,BEAR,24200,263.12,16.84000015258789,0.62,8.0,200.0,True
2026-05-11,S4_MOMENTUM,BEAR,23800,276.0,18.549999237060547,1.49,8.0,200.0,True
2026-05-12,S4_MOMENTUM,BEAR,23400,299.26,19.280000686645508,1.83,-3.0,-75.0,False
